59.329,-1.1589
55.429,-0.69183
51.883,-0.56105
46.565,-0.56105
43.728,-0.6171
37.346,-0.11265
26.71,2.4096
26.001,2.8393
23.519,2.6898
16.428,2.6151
11.818,2.3162
6.8544,1.438
4.018,1.8864
-2.0095,1.5315
-3.4277,1.5875
-9.1007,1.1204
-11.583,1.6809
-13.355,1.6622
-15.483,0.9336
-22.928,1.5315
-23.992,2.2975
-26.829,1.1204
-33.211,1.1578
-36.047,0.14891
-40.302,0.72809
-41.011,1.3446
-45.266,0.27969
-48.102,0.35443
-50.584,0.59731
-53.066,0.018129
-60.157,0.59731
-66.184,0.63467
-67.957,-0.46763
-73.276,1.3446
-76.112,-0.57973
-79.658,-1.5699
-83.558,-1.3831
-88.522,0.29838
-93.131,2.7272
-93.485,2.6711
-96.676,1.8491
-102.7,1.9612
-103.41,2.3722
-108.73,1.9051
-109.44,1.9238
-118.3,2.148
-120.43,2.8766
-123.27,2.3348
-126.1,1.8117
-129.3,2.3162
-133.2,1.8678
-136.39,1.0831
-139.22,1.2512
-142.77,1.8117
-146.31,1.6996
-150.92,0.16759
-154.47,0.78414
-158.72,-1.2336
-162.27,-0.24343
-165.82,-0.2808
-171.49,-0.22475
-175.39,0.055496
-180,0.092862
-182.48,1.2512
-186.38,2.2227
-190.63,0.89624
-195.95,1.6249
-199.5,0.18628
-205.17,0.20496
-210.84,1.5501
-215.45,1.9425
-219.71,2.1293
-224.67,1.6436
-229.28,2.3722
-232.47,2.0359
-236.73,1.6996
-239.21,2.0172
-244.53,1.6809
-252.68,1.0644
-256.94,0.37311
-260.84,0.55994
-264.03,1.5315
-268.64,2.0172
-270.76,1.6436
-275.37,1.5315
-279.27,0.55994
-284.24,0.26101
-291.33,-0.44895
-294.17,0.95229
-297.71,1.2138
-299.13,-0.52368
-304.09,0.092862
-307.64,-0.44895
-314.73,0.54126
-323.59,1.8678
-326.43,2.4656
-332.81,2.3535
-339.55,1.793
-347.35,2.3535
-352.31,1.3446
-355.5,2.2227
-357.28,2.0172
-362.95,1.0644
-367.91,1.5315
-372.52,1.0457
-376.42,1.737
-379.61,0.74677
-384.93,1.1391
-389.9,0.85887
-394.51,0.59731
-401.24,0.24233
-406.21,-1.1963
-411.52,-0.35553
-411.88,-0.35553
-416.13,-0.54236
-422.52,0.63467
-427.12,-0.11265
-430.67,2.5217
-435.28,1.9238
-437.76,3.0822
-442.72,3.1382
-447.69,2.8393
-451.94,2.4283
-455.84,2.3722
-461.16,2.7645
-465.06,2.3909
-472.51,2.3162
-478.89,1.5875
-483.85,2.5964
-484.21,2.1293
-489.53,0.59731
-498.39,1.6436
-499.45,1.4754
-500.87,0.72809
-502.29,0.78414
-505.84,0.61599
-506.19,1.1018
-509.38,0.44784
-513.28,-0.15002
-518.25,0.78414
-521.79,0.018129
-525.69,0.31706
-530.3,0.67204
-533.85,0.72809
-537.04,1.0831
-541.65,0.74677
-545.9,1.2325
-549.45,1.2138
-554.06,1.2138
-559.37,0.84019
-562.92,0.61599
-567.17,0.61599
-571.43,1.2325
-576.39,1.7183
-581.36,2.1854
-585.61,2.148
-590.22,2.4096
-594.83,1.7557
-600.86,1.4567
-607.24,0.72809
-610.08,0.29838
-623.19,1.8117
-628.51,0.50389
-628.51,0.29838
-628.51,0.69072
-628.51,0.50389
-633.83,1.7183
-639.15,1.3073
-646.95,1.5315
-652.62,-1.271
-657.59,0.31706
-662.55,0.78414
-667.51,0.95229
-671.41,1.5501
-676.02,2.3348
-679.21,2.858
-687.37,1.8491
-700.13,2.5777
-705.81,2.092
-710.77,1.7743
-715.38,1.3633
-720.7,1.1204
-728.85,-0.093969
-732.4,0.16759
-735.24,-0.18738
-737.01,-0.056603
-740.91,-0.075286
-744.1,0.59731
-751.54,1.2325
-753.32,2.4469
-758.99,1.4941
-763.95,0.78414
-768.56,0.69072
-773.88,1.3446
-782.75,2.1106
-785.58,2.2788
-788.42,1.7557
-798.7,1.1391
-806.5,0.91492
-812.17,0.33574
-817.14,-0.48631
-821.75,1.1391
-823.87,0.74677
-827.07,2.1106
-830.97,1.6996
-834.87,1.438
-838.06,1.6996
-838.77,1.8117
-841.6,0.55994
-843.38,0.87755
-846.92,0.092862
-849.76,0.72809
-859.68,1.1018
-865.36,0.52257
-870.32,0.26101
-874.93,-0.52368
-880.25,0.63467
-886.63,-1.2523
-891.95,1.5315
-900.1,1.9985
-910.74,2.2601
-913.93,1.4007
-917.12,1.4567
-917.48,1.8491
-919.96,1.4007
-923.51,1.1204
-924.57,0.54126
-929.18,1.2325
-930.95,0.69072
-934.85,0.78414
-936.27,0.44784
-938.4,0.48521
-938.75,1.2325
-943.36,1.9425
-949.74,0.72809
-954.35,1.0083
-960.02,0.036813
-960.38,0.50389
-962.86,0.39179
-966.41,0.092862
-967.12,-0.18738
-971.73,-0.67315
-974.21,-1.0842
-977.4,-0.65446
-983.43,1.3073
-989.1,1.0644
-993.71,0.65336
-999.03,-0.15002
