-164,0.030136,0.41706,0.97945,0.029517,533.8
-165,0.030607,0.41843,0.89785,0.027481,533.13
-166,0.031076,0.41953,0.75874,0.023578,530.24
-167,0.031603,0.42032,0.57214,0.018081,525.39
-168,0.032105,0.42082,0.34582,0.011102,518.72
-169,0.032685,0.42101,0.096165,0.0031431,510.78
-170,0.033174,0.4209,-0.16039,-0.0053207,502.08
-171,0.033761,0.42049,-0.40809,-0.013777,493.18
-172,0.034329,0.41979,-0.63043,-0.021642,484.68
-173,0.034841,0.41883,-0.80979,-0.028214,477.28
-174,0.035432,0.41762,-0.93529,-0.033139,471.32
-175,0.035987,0.41619,-0.99525,-0.035816,467.39
-176,0.036526,0.41457,-0.98526,-0.035988,465.73
-177,0.037079,0.41279,-0.90479,-0.033549,466.46
-178,0.037635,0.41089,-0.75849,-0.028546,469.54
-179,0.038174,0.40891,-0.55388,-0.021144,474.87
-180,0.038702,0.40688,-0.30949,-0.011978,481.88
-181,0.039217,0.40484,-0.039969,-0.0015675,490.12
-182,0.039795,0.40282,0.23572,0.0093806,498.96
-183,0.040246,0.40087,0.49188,0.019796,507.37
-184,0.040779,0.39902,0.71318,0.029083,514.79
-185,0.041316,0.39731,0.87883,0.03631,520.3
-186,0.041765,0.39576,0.97678,0.040795,523.23
-187,0.042244,0.39443,0.99782,0.042152,523.22
-188,0.042759,0.39332,0.94019,0.040202,520.14
-189,0.043148,0.39248,0.80654,0.034801,513.91
-190,0.043632,0.39193,0.60919,0.02658,505.24
-191,0.044007,0.3917,0.36239,0.015948,494.6
-192,0.044446,0.39178,0.085004,0.0037781,482.9
-193,0.04482,0.39221,-0.19863,-0.0089026,471.16
-194,0.045159,0.39296,-0.46625,-0.021055,460.36
-195,0.045586,0.39405,-0.69689,-0.031768,451.3
-196,0.045893,0.39546,-0.87036,-0.039944,444.93
-197,0.046214,0.39716,-0.97382,-0.045004,441.73
-198,0.046592,0.39914,-0.99853,-0.046524,442.02
-199,0.046877,0.40134,-0.94311,-0.04421,446.09
-200,0.04717,0.40373,-0.81272,-0.038336,453.7
-201,0.047493,0.40625,-0.61888,-0.029393,464.47
-202,0.04775,0.40886,-0.37551,-0.017931,477.95
-203,0.048042,0.41149,-0.10462,-0.0050261,493.14
-204,0.048262,0.41409,0.1738,0.0083879,509.12
-205,0.048528,0.41659,0.43798,0.021254,524.78
-206,0.048776,0.41894,0.66814,0.032589,538.99
-207,0.04892,0.42107,0.84591,0.041382,550.53
-208,0.049181,0.42294,0.95938,0.047183,558.75
-209,0.049333,0.42448,0.99995,0.049331,562.77
-210,0.049475,0.42567,0.96495,0.047741,562.4
-211,0.049617,0.42645,0.8575,0.042547,557.72
-212,0.049754,0.42681,0.68576,0.03412,549.13
-213,0.049808,0.42673,0.46103,0.022963,537.26
-214,0.049888,0.42619,0.20373,0.010164,523.33
-215,0.049927,0.4252,-0.07151,-0.0035703,508.19
-216,0.049952,0.42376,-0.34168,-0.017067,493.1
-217,0.04992,0.4219,-0.58559,-0.029232,479.19
-218,0.049889,0.41966,-0.78616,-0.03922,467.29
-219,0.049864,0.41707,-0.92638,-0.046193,458.18
-220,0.049721,0.41419,-0.99445,-0.049445,452.48
-221,0.049622,0.41108,-0.98419,-0.048837,450.3
-222,0.049488,0.40781,-0.89552,-0.044317,451.68
-223,0.049275,0.40447,-0.73266,-0.036102,456.48
-224,0.049067,0.40114,-0.51004,-0.025026,464
-225,0.048819,0.39792,-0.24383,-0.011904,473.57
-226,0.048525,0.39489,0.045973,0.0022308,484.34
-227,0.048213,0.39215,0.33124,0.01597,495.05
-228,0.047795,0.38978,0.59022,0.02821,504.71
-229,0.047476,0.38785,0.79991,0.037976,512.41
-230,0.046954,0.38644,0.93992,0.044133,517.08
-231,0.046481,0.38558,0.99867,0.046419,518.48
-232,0.045996,0.3853,0.97021,0.044625,516.42
-233,0.045385,0.38562,0.85685,0.038888,511.07
-234,0.04479,0.3865,0.66886,0.029958,503.2
-235,0.044183,0.38794,0.4249,0.018773,493.71
-236,0.043484,0.38988,0.14258,0.0061999,483.43
-237,0.042808,0.39225,-0.14797,-0.0063341,473.65
-238,0.042049,0.39499,-0.42491,-0.017867,465.2
-239,0.041314,0.398,-0.66534,-0.027488,458.83
-240,0.040534,0.4012,-0.84914,-0.034419,455.15
-241,0.039654,0.40449,-0.96301,-0.038187,454.53
-242,0.038894,0.40779,-0.99996,-0.038892,456.8
